iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
4478,3768.96,0.8417,80397.15,84166.11
4479,3769.62,0.8416,80392.39,84162.01
4480,3770.27,0.8416,80387.46,84157.73
4481,3771.54,0.8417,80395.86,84167.40
4482,3772.19,0.8416,80390.86,84163.05
4483,3772.86,0.8416,80386.33,84159.18
4484,3773.51,0.8416,80381.51,84155.02
4485,3774.80,0.8416,80390.11,84164.91
4486,3775.45,0.8416,80385.36,84160.81
4487,3776.11,0.8416,80380.51,84156.62
4488,3776.76,0.8415,80375.56,84152.32
4489,3778.09,0.8416,80385.23,84163.33
4490,3778.75,0.8416,80380.45,84159.20
4491,3779.40,0.8415,80375.49,84154.88
4492,3780.04,0.8415,80370.50,84150.54
4493,3781.30,0.8416,80378.42,84159.72
4494,3781.95,0.8416,80373.59,84155.54
4495,3782.59,0.8415,80368.50,84151.09
4496,3783.23,0.8415,80363.39,84146.63
4497,3784.50,0.8416,80371.65,84156.15
4498,3785.15,0.8415,80366.76,84151.91
4499,3785.81,0.8415,80361.92,84147.72
4500,3787.07,0.8416,80370.01,84157.08
4501,3787.73,0.8415,80365.36,84153.09
4502,3788.38,0.8415,80360.35,84148.72
4503,3789.04,0.8414,80355.74,84144.78
4504,3790.33,0.8415,80364.35,84154.68
4505,3790.98,0.8415,80359.42,84150.40
4506,3791.64,0.8415,80354.76,84146.40
4507,3792.28,0.8414,80349.62,84141.90
4508,3793.53,0.8415,80357.62,84151.15
4509,3794.20,0.8415,80352.96,84147.16
4510,3794.86,0.8414,80348.28,84143.13
4511,3795.51,0.8414,80343.45,84138.96
4512,3796.75,0.8415,80351.07,84147.82
4513,3797.42,0.8414,80346.56,84143.97
4514,3798.11,0.8414,80342.48,84140.59
4515,3798.78,0.8414,80338.00,84136.78
4516,3800.03,0.8415,80345.79,84145.82
4517,3800.67,0.8414,80340.78,84141.45
4518,3801.32,0.8414,80336.01,84137.34
4519,3801.97,0.8413,80331.06,84133.03
4520,3803.21,0.8414,80338.71,84141.92
4521,3803.85,0.8414,80333.61,84137.47
4522,3804.50,0.8413,80328.65,84133.15
4523,3805.15,0.8413,80323.80,84128.95
4524,3806.44,0.8414,80332.44,84138.88
4525,3807.09,0.8413,80327.60,84134.69
4526,3807.78,0.8413,80323.38,84131.16
4527,3808.42,0.8413,80318.37,84126.79
4528,3809.69,0.8414,80326.56,84136.25
4529,3810.34,0.8413,80321.79,84132.14
4530,3810.99,0.8413,80316.82,84127.81
4531,3811.61,0.8412,80311.42,84123.03
4532,3812.90,0.8413,80319.95,84132.85
4533,3813.54,0.8413,80314.84,84128.37
4534,3814.22,0.8412,80310.53,84124.75
4535,3814.85,0.8412,80305.34,84120.19
4536,3816.11,0.8413,80313.20,84129.31
4537,3816.80,0.8413,80309.22,84126.02
4538,3817.43,0.8412,80303.97,84121.40
4539,3818.07,0.8412,80299.01,84117.08
4540,3819.36,0.8413,80307.61,84126.98
4541,3820.02,0.8412,80302.95,84122.97
4542,3820.67,0.8412,80297.98,84118.65
4543,3821.93,0.8413,80305.91,84127.83
4544,3822.57,0.8412,80300.98,84123.55
4545,3823.22,0.8412,80296.12,84119.34
4546,3823.89,0.8412,80291.62,84115.51
4547,3825.18,0.8413,80300.20,84125.38
4548,3825.82,0.8412,80295.13,84120.95
4549,3826.50,0.8412,80290.89,84117.39
4550,3827.15,0.8411,80286.06,84113.22
4551,3828.40,0.8412,80293.74,84122.14
4552,3829.04,0.8412,80288.80,84117.84
4553,3829.68,0.8411,80283.73,84113.42
4554,3830.34,0.8411,80279.09,84109.44
4555,3831.61,0.8412,80287.26,84118.88
4556,3832.27,0.8411,80282.44,84114.70
4557,3832.93,0.8411,80277.88,84110.81
4558,3833.57,0.8411,80272.81,84106.38
4559,3834.81,0.8412,80280.31,84115.12
4560,3835.45,0.8411,80275.37,84110.83
4561,3836.12,0.8411,80270.90,84107.02
4562,3836.77,0.8410,80265.95,84102.71
4563,3838.01,0.8411,80273.61,84111.63
4564,3838.67,0.8411,80268.99,84107.67
4565,3839.33,0.8410,80264.36,84103.69
4566,3839.98,0.8410,80259.41,84099.39
4567,3841.26,0.8411,80267.84,84109.10
4568,3841.92,0.8411,80263.11,84105.03
4569,3842.57,0.8410,80258.40,84100.97
4570,3843.22,0.8410,80253.51,84096.73
4571,3844.49,0.8411,80261.61,84106.10
4572,3845.15,0.8410,80256.91,84102.06
4573,3845.80,0.8410,80252.13,84097.92
4574,3846.45,0.8409,80247.41,84093.86
4575,3847.72,0.8410,80255.54,84103.27
4576,3848.38,0.8410,80250.90,84099.28
4577,3849.04,0.8410,80246.28,84095.33
4578,3849.67,0.8409,80241.03,84090.70
4579,3850.91,0.8410,80248.52,84099.43
4580,3851.57,0.8410,80243.85,84095.42
4581,3852.22,0.8409,80239.03,84091.25
4582,3852.86,0.8409,80234.06,84086.93
4583,3854.13,0.8410,80242.10,84096.23
4584,3854.79,0.8409,80237.55,84092.34
4585,3855.45,0.8409,80232.94,84088.39
4586,3856.72,0.8410,80240.93,84097.65
4587,3857.38,0.8409,80236.44,84093.83
4588,3858.05,0.8409,80232.05,84090.11
4589,3858.70,0.8409,80227.21,84085.92
4590,3859.96,0.8409,80235.03,84094.99
4591,3860.61,0.8409,80230.31,84090.92
4592,3861.30,0.8409,80226.31,84087.61
4593,3861.97,0.8408,80221.83,84083.80
4594,3863.24,0.8409,80229.88,84093.11
4595,3863.89,0.8409,80225.17,84089.07
4596,3864.57,0.8409,80220.90,84085.47
4597,3865.27,0.8408,80217.12,84082.38
4598,3866.67,0.8409,80227.99,84094.67
4599,3867.97,0.8410,80236.68,84104.66
4600,3869.29,0.8411,80245.66,84114.95
4601,3870.70,0.8413,80256.60,84127.30
4602,3872.61,0.8415,80277.99,84150.60
4603,3873.80,0.8416,80284.40,84158.20
4604,3875.06,0.8417,80292.25,84167.32
4605,3876.41,0.8418,80301.93,84178.34
4606,3878.34,0.8420,80323.60,84201.94
4607,3879.55,0.8421,80330.26,84209.80
4608,3880.87,0.8422,80339.38,84220.25
4609,3882.18,0.8423,80348.23,84230.41
4610,3884.10,0.8425,80369.61,84253.70
4611,3885.35,0.8426,80377.38,84262.74
4612,3886.09,0.8426,80374.40,84260.49
4613,3886.73,0.8426,80369.21,84255.94
4614,3888.20,0.8427,80381.36,84269.56
4615,3889.48,0.8428,80389.60,84279.08
4616,3890.84,0.8429,80399.53,84290.37
4617,3891.52,0.8429,80395.28,84286.80
4618,3892.81,0.8430,80403.67,84296.48
4619,3893.65,0.8430,80402.76,84296.41
4620,3894.37,0.8429,80399.38,84293.75
4621,3895.06,0.8429,80395.39,84290.45
4622,3896.41,0.8430,80404.89,84301.29
4623,3897.10,0.8430,80401.01,84298.11
4624,3897.83,0.8430,80397.87,84295.71
4625,3899.11,0.8431,80406.00,84305.11
4626,3899.80,0.8430,80402.00,84301.80
4627,3900.48,0.8430,80397.71,84298.18
4628,3901.14,0.8429,80393.21,84294.35
4629,3902.44,0.8430,80401.79,84304.23
4630,3903.14,0.8430,80397.87,84301.01
4631,3903.83,0.8430,80393.88,84297.71
4632,3904.49,0.8429,80389.36,84293.85
4633,3905.75,0.8430,80397.13,84302.88
4634,3906.78,0.8431,80400.14,84306.92
4635,3907.77,0.8431,80402.29,84310.06
4636,3908.46,0.8431,80398.19,84306.65
4637,3909.75,0.8432,80406.54,84316.29
4638,3910.42,0.8431,80402.14,84312.56
4639,3911.09,0.8431,80397.74,84308.82
4640,3911.77,0.8431,80393.54,84305.31
4641,3913.05,0.8431,80401.68,84314.73
4642,3913.73,0.8431,80397.57,84311.30
4643,3914.40,0.8431,80393.20,84307.60
4644,3915.08,0.8430,80388.98,84304.06
4645,3916.33,0.8431,80396.43,84312.76
4646,3917.01,0.8431,80392.30,84309.31
4647,3917.69,0.8431,80388.09,84305.77
4648,3918.37,0.8430,80383.83,84302.20
4649,3919.63,0.8431,80391.63,84311.26
4650,3920.30,0.8431,80387.23,84307.54
4651,3920.98,0.8430,80383.14,84304.12
4652,3921.64,0.8430,80378.39,84300.03
4653,3922.91,0.8431,80386.40,84309.31
4654,3923.57,0.8431,80381.71,84305.28
4655,3924.26,0.8430,80377.78,84302.04
4656,3924.94,0.8430,80373.60,84298.54
4657,3926.27,0.8431,80382.73,84309.00
4658,3926.97,0.8431,80378.96,84305.93
4659,3927.67,0.8430,80375.18,84302.85
4660,3928.35,0.8430,80371.06,84299.42
4661,3929.68,0.8431,80380.12,84309.80
4662,3930.41,0.8431,80376.97,84307.38
4663,3931.09,0.8430,80372.79,84303.88
4664,3931.73,0.8430,80367.80,84299.52
4665,3933.03,0.8431,80376.29,84309.32
4666,3933.69,0.8431,80371.75,84305.44
4667,3934.34,0.8430,80366.92,84301.26
4668,3935.59,0.8431,80374.48,84310.07
4669,3936.27,0.8431,80370.25,84306.53
4670,3936.95,0.8430,80366.09,84303.04
4671,3937.61,0.8430,80361.50,84299.12
4672,3938.87,0.8431,80369.22,84308.10
4673,3939.54,0.8430,80364.85,84304.39
4674,3940.22,0.8430,80360.65,84300.87
4675,3940.87,0.8430,80355.90,84296.77
4676,3942.14,0.8431,80363.68,84305.82
4677,3942.80,0.8430,80359.09,84301.89
4678,3943.46,0.8430,80354.46,84297.92
4679,3944.10,0.8429,80349.54,84293.64
4680,3945.36,0.8430,80357.20,84302.56
4681,3946.01,0.8430,80352.42,84298.43
4682,3946.67,0.8429,80347.95,84294.62
4683,3947.53,0.8429,80347.34,84294.87
4684,3949.44,0.8432,80368.21,84317.65
4685,3950.66,0.8433,80375.16,84325.82
4686,3951.93,0.8433,80382.82,84334.75
4687,3953.28,0.8435,80392.26,84345.54
4688,3955.17,0.8437,80412.82,84367.99
4689,3956.41,0.8438,80420.08,84376.49
4690,3957.72,0.8439,80428.68,84386.40
4691,3959.07,0.8440,80438.11,84397.18
4692,3960.98,0.8442,80458.84,84419.82
4693,3962.18,0.8443,80465.27,84427.45
4694,3963.55,0.8444,80475.09,84438.64
4695,3964.92,0.8445,80484.85,84449.77
4696,3966.19,0.8446,80492.78,84458.98
4697,3966.85,0.8446,80488.17,84455.03
4698,3967.52,0.8445,80483.67,84451.18
4699,3968.14,0.8445,80478.25,84446.39
4700,3969.45,0.8446,80486.90,84456.35
4701,3970.10,0.8445,80482.12,84452.22
4702,3970.76,0.8445,80477.53,84448.28
4703,3971.40,0.8444,80472.52,84443.92
4704,3972.68,0.8445,80480.53,84453.21
4705,3973.34,0.8445,80475.95,84449.29
4706,3974.00,0.8445,80471.32,84445.32
4707,3974.63,0.8444,80466.29,84440.92
4708,3975.92,0.8445,80474.34,84450.26
4709,3976.57,0.8445,80469.52,84446.09
4710,3977.21,0.8444,80464.70,84441.91
4711,3978.48,0.8445,80472.37,84450.85
4712,3979.13,0.8445,80467.59,84446.72
4713,3979.79,0.8444,80463.09,84442.88
4714,3980.44,0.8444,80458.31,84438.75
4715,3981.71,0.8445,80465.95,84447.66
4716,3982.35,0.8444,80460.99,84443.34
4717,3983.00,0.8444,80456.33,84439.33
4718,3983.65,0.8444,80451.57,84435.23
4719,3984.93,0.8444,80459.49,84444.43
4720,3985.58,0.8444,80454.63,84440.21
4721,3986.25,0.8444,80450.23,84436.48
4722,3986.90,0.8443,80445.50,84432.40
4723,3988.16,0.8444,80453.16,84441.32
4724,3988.83,0.8444,80448.68,84437.51
4725,3989.48,0.8443,80444.01,84433.49
4726,3990.13,0.8443,80439.11,84429.23
4727,3991.40,0.8444,80446.88,84438.28
4728,3992.06,0.8443,80442.32,84434.38
4729,3992.71,0.8443,80437.56,84430.27
4730,3993.46,0.8443,80434.92,84428.39
4731,3994.75,0.8444,80442.95,84437.69
4732,3995.41,0.8443,80438.45,84433.86
4733,3996.07,0.8443,80433.93,84430.00
4734,3996.72,0.8443,80429.18,84425.90
4735,3998.05,0.8444,80437.97,84436.01
4736,3998.70,0.8443,80433.25,84431.95
4737,3999.36,0.8443,80428.71,84428.07
4738,4000.02,0.8442,80424.13,84424.15
4739,4001.26,0.8443,80431.32,84432.58
4740,4001.92,0.8443,80426.71,84428.63
4741,4002.57,0.8442,80422.03,84424.60
4742,4003.20,0.8442,80416.94,84420.15
4743,4004.46,0.8443,80424.42,84428.88
4744,4005.12,0.8443,80419.89,84425.01
4745,4005.89,0.8442,80417.45,84423.34
4746,4007.12,0.8443,80424.50,84431.62
4747,4008.56,0.8444,80435.45,84444.00
4748,4009.22,0.8444,80431.02,84440.24
4749,4009.90,0.8444,80426.76,84436.66
4750,4011.20,0.8445,80435.10,84446.29
4751,4012.02,0.8445,80433.75,84445.76
4752,4012.69,0.8444,80429.49,84442.18
4753,4013.36,0.8444,80425.15,84438.51
4754,4014.66,0.8445,80433.39,84448.05
4755,4015.35,0.8444,80429.38,84444.72
4756,4016.03,0.8444,80425.24,84441.27
4757,4016.72,0.8444,80421.30,84438.02
4758,4018.00,0.8445,80429.18,84447.17
4759,4018.69,0.8444,80425.24,84443.93
4760,4019.36,0.8444,80421.02,84440.38
4761,4020.03,0.8444,80416.69,84436.73
4762,4021.33,0.8445,80424.84,84446.16
4763,4022.01,0.8444,80420.71,84442.71
4764,4022.70,0.8444,80416.78,84439.47
4765,4023.36,0.8444,80412.24,84435.60
4766,4024.66,0.8445,80420.53,84445.19
4767,4025.33,0.8444,80416.17,84441.50
4768,4026.00,0.8444,80411.90,84437.90
4769,4026.67,0.8443,80407.61,84434.28
4770,4027.96,0.8444,80415.57,84443.53
4771,4028.62,0.8444,80411.19,84439.81
4772,4029.31,0.8444,80407.12,84436.42
4773,4029.98,0.8443,80402.90,84432.89
4774,4031.27,0.8444,80411.00,84442.28
4775,4031.94,0.8444,80406.51,84438.45
4776,4032.63,0.8444,80402.59,84435.22
4777,4033.31,0.8443,80398.47,84431.78
4778,4034.60,0.8444,80406.65,84441.25
4779,4035.29,0.8444,80402.70,84437.99
4780,4035.97,0.8443,80398.58,84434.56
4781,4036.62,0.8443,80393.75,84430.37
4782,4037.91,0.8444,80401.78,84439.68
4783,4038.59,0.8444,80397.66,84436.25
4784,4039.26,0.8443,80393.49,84432.75
4785,4039.92,0.8443,80388.83,84428.75
4786,4041.24,0.8444,80397.45,84438.69
4787,4041.93,0.8444,80393.57,84435.50
4788,4042.59,0.8443,80389.05,84431.64
4789,4043.25,0.8443,80384.52,84427.76
4790,4044.56,0.8444,80392.96,84437.52
4791,4045.26,0.8443,80389.21,84434.47
4792,4045.93,0.8443,80384.98,84430.91
4793,4047.20,0.8444,80392.52,84439.71
4794,4047.91,0.8444,80389.04,84436.95
4795,4048.59,0.8443,80384.89,84433.48
4796,4049.26,0.8443,80380.59,84429.84
4797,4050.54,0.8444,80388.42,84438.96
4798,4051.22,0.8444,80384.28,84435.50
4799,4051.91,0.8443,80380.38,84432.28
4800,4052.58,0.8443,80376.19,84428.77
4801,4053.89,0.8444,80384.60,84438.49
4802,4054.57,0.8444,80380.46,84435.03
4803,4055.24,0.8443,80376.18,84431.42
4804,4055.92,0.8443,80371.96,84427.87
4805,4057.21,0.8444,80380.14,84437.36
4806,4057.87,0.8443,80375.65,84433.52
4807,4058.54,0.8443,80371.35,84429.89
4808,4059.22,0.8443,80367.25,84426.47
4809,4060.51,0.8444,80375.23,84435.74
4810,4061.20,0.8443,80371.25,84432.45
4811,4061.86,0.8443,80366.84,84428.70
4812,4062.54,0.8443,80362.57,84425.10
4813,4063.83,0.8443,80370.71,84434.55
4814,4064.50,0.8443,80366.42,84430.93
4815,4065.17,0.8443,80362.05,84427.22
4816,4065.82,0.8442,80357.44,84423.27
4817,4067.12,0.8443,80365.60,84432.73
4818,4067.79,0.8443,80361.24,84429.03
4819,4068.48,0.8443,80357.34,84425.82
4820,4069.12,0.8442,80352.54,84421.67
4821,4070.44,0.8443,80361.09,84431.54
4822,4071.15,0.8443,80357.52,84428.67
4823,4071.85,0.8443,80353.91,84425.76
4824,4072.56,0.8442,80350.27,84422.83
4825,4073.85,0.8443,80358.36,84432.22
4826,4074.54,0.8443,80354.47,84429.02
4827,4075.27,0.8443,80351.37,84426.65
4828,4075.92,0.8442,80346.66,84422.59
4829,4077.20,0.8443,80354.42,84431.62
4830,4077.85,0.8443,80349.77,84427.62
4831,4078.54,0.8442,80345.80,84424.34
4832,4079.15,0.8442,80340.39,84419.54
4833,4080.47,0.8443,80348.85,84429.32
4834,4081.14,0.8443,80344.51,84425.64
4835,4081.79,0.8442,80340.01,84421.81
4836,4083.04,0.8443,80347.14,84430.19
4837,4083.71,0.8443,80342.76,84426.47
4838,4084.34,0.8442,80337.81,84422.16
4839,4085.00,0.8442,80333.34,84418.35
4840,4086.27,0.8443,80340.77,84427.04
4841,4086.92,0.8442,80336.13,84423.05
4842,4087.58,0.8442,80331.74,84419.33
4843,4088.24,0.8442,80327.11,84415.35
4844,4089.52,0.8442,80334.99,84424.52
4845,4090.20,0.8442,80330.77,84420.96
4846,4090.85,0.8442,80326.25,84417.10
4847,4091.49,0.8441,80321.43,84412.92
4848,4092.75,0.8442,80328.73,84421.48
4849,4093.39,0.8442,80323.88,84417.27
4850,4094.05,0.8441,80319.44,84413.50
4851,4094.70,0.8441,80314.61,84409.31
4852,4095.94,0.8442,80321.59,84417.53
4853,4096.60,0.8441,80317.25,84413.85
4854,4097.26,0.8441,80312.72,84409.99
4855,4097.91,0.8441,80308.00,84405.90
4856,4099.14,0.8441,80314.81,84413.95
4857,4099.80,0.8441,80310.40,84410.20
4858,4100.45,0.8441,80305.75,84406.20
4859,4101.09,0.8440,80300.81,84401.90
4860,4102.37,0.8441,80308.60,84410.97
4861,4103.05,0.8441,80304.47,84407.52
4862,4103.71,0.8440,80300.07,84403.79
4863,4104.34,0.8440,80294.96,84399.30
4864,4105.63,0.8441,80302.86,84408.49
4865,4106.28,0.8440,80298.20,84404.47
4866,4106.94,0.8440,80293.83,84400.77
4867,4107.58,0.8440,80289.03,84396.61
4868,4108.86,0.8441,80296.70,84405.56
4869,4109.52,0.8440,80292.12,84401.64
4870,4110.18,0.8440,80287.67,84397.85
4871,4110.83,0.8439,80283.09,84393.91
4872,4112.11,0.8440,80290.79,84402.90
4873,4112.76,0.8440,80286.27,84399.03
4874,4113.41,0.8440,80281.60,84395.01
4875,4114.68,0.8440,80289.11,84403.79
4876,4115.33,0.8440,80284.43,84399.77
4877,4115.98,0.8440,80279.85,84395.83
4878,4116.65,0.8439,80275.51,84392.16
4879,4117.92,0.8440,80283.07,84401.00
4880,4118.59,0.8440,80278.69,84397.28
4881,4119.26,0.8439,80274.56,84393.82
4882,4119.92,0.8439,80270.13,84390.05
4883,4121.19,0.8440,80277.47,84398.66
4884,4121.85,0.8439,80273.06,84394.90
4885,4122.48,0.8439,80268.17,84390.66
4886,4123.15,0.8439,80263.90,84387.05
4887,4124.43,0.8440,80271.58,84396.02
4888,4125.08,0.8439,80266.94,84392.03
4889,4125.73,0.8439,80262.33,84388.06
4890,4126.38,0.8438,80257.77,84384.15
4891,4127.67,0.8439,80265.52,84393.20
4892,4128.34,0.8439,80261.22,84389.56
4893,4128.98,0.8439,80256.52,84385.50
4894,4129.65,0.8438,80252.31,84381.97
4895,4130.92,0.8439,80259.61,84390.52
4896,4131.56,0.8439,80254.85,84386.41
4897,4132.22,0.8438,80250.44,84382.66
4898,4132.88,0.8438,80246.00,84378.87
4899,4134.17,0.8439,80253.89,84388.06
4900,4134.82,0.8438,80249.20,84384.01
4901,4135.48,0.8438,80244.91,84380.39
4902,4136.12,0.8438,80240.01,84376.13
4903,4137.37,0.8438,80247.09,84384.46
4904,4138.03,0.8438,80242.62,84380.64
4905,4138.70,0.8438,80238.50,84377.20
4906,4139.35,0.8437,80233.80,84373.14
4907,4140.62,0.8438,80241.25,84381.87
4908,4141.29,0.8438,80237.00,84378.29
4909,4141.94,0.8437,80232.40,84374.34
4910,4142.59,0.8437,80227.81,84370.39
4911,4143.89,0.8438,80235.90,84379.79
4912,4144.55,0.8438,80231.56,84376.11
4913,4145.21,0.8437,80227.06,84372.27
4914,4145.83,0.8437,80221.85,84367.68
4915,4147.13,0.8438,80229.84,84376.97
4916,4147.78,0.8437,80225.31,84373.09
4917,4148.45,0.8437,80221.04,84369.48
4918,4149.71,0.8438,80228.21,84377.92
4919,4150.33,0.8437,80223.14,84373.47
4920,4151.00,0.8437,80218.90,84369.90
4921,4151.65,0.8437,80214.36,84366.01
4922,4152.94,0.8438,80222.13,84375.07
4923,4153.61,0.8437,80217.85,84371.46
4924,4154.26,0.8437,80213.35,84367.61
4925,4154.92,0.8436,80208.86,84363.78
4926,4156.16,0.8437,80215.84,84372.01
4927,4156.83,0.8437,80211.58,84368.41
4928,4157.49,0.8436,80207.19,84364.68
4929,4158.16,0.8436,80202.88,84361.04
4930,4159.45,0.8437,80210.66,84370.10
4931,4160.10,0.8437,80206.18,84366.28
4932,4160.76,0.8436,80201.79,84362.55
4933,4161.41,0.8436,80197.29,84358.70
4934,4162.67,0.8437,80204.30,84366.96
4935,4163.33,0.8436,80199.97,84363.30
4936,4164.00,0.8436,80195.86,84359.87
4937,4164.66,0.8436,80191.44,84356.10
4938,4165.94,0.8436,80198.91,84364.85
4939,4166.59,0.8436,80194.37,84360.96
4940,4167.24,0.8436,80189.76,84356.99
4941,4167.89,0.8435,80185.37,84353.27
4942,4169.16,0.8436,80192.61,84361.77
4943,4169.81,0.8436,80188.09,84357.90
4944,4170.50,0.8435,80184.33,84354.83
4945,4171.14,0.8435,80179.57,84350.71
4946,4172.42,0.8436,80186.97,84359.38
4947,4173.08,0.8436,80182.66,84355.74
4948,4173.73,0.8435,80178.14,84351.87
4949,4174.37,0.8435,80173.38,84347.75
4950,4175.62,0.8436,80180.25,84355.87
4951,4176.27,0.8435,80175.69,84351.95
4952,4176.92,0.8435,80171.19,84348.11
4953,4177.55,0.8434,80166.30,84343.85
4954,4178.84,0.8435,80174.08,84352.92
4955,4179.50,0.8435,80169.57,84349.07
4956,4180.14,0.8434,80164.86,84345.00
4957,4180.78,0.8434,80160.24,84341.02
4958,4182.04,0.8435,80167.23,84349.27
4959,4182.70,0.8435,80162.91,84345.60
4960,4183.33,0.8434,80158.00,84341.33
4961,4184.56,0.8435,80164.56,84349.12
4962,4185.21,0.8435,80160.02,84345.23
4963,4185.87,0.8434,80155.68,84341.55
4964,4186.51,0.8434,80150.96,84337.47
4965,4187.74,0.8435,80157.57,84345.31
4966,4188.41,0.8434,80153.23,84341.64
4967,4189.07,0.8434,80149.05,84338.13
4968,4189.72,0.8433,80144.43,84334.15
4969,4190.98,0.8434,80151.48,84342.46
4970,4191.62,0.8434,80146.80,84338.42
4971,4192.28,0.8433,80142.47,84334.75
4972,4192.96,0.8433,80138.49,84331.45
4973,4194.25,0.8434,80146.17,84340.42
4974,4194.91,0.8434,80141.87,84336.79
4975,4195.56,0.8433,80137.30,84332.86
4976,4196.19,0.8433,80132.46,84328.65
4977,4197.45,0.8434,80139.49,84336.94
4978,4198.09,0.8433,80134.78,84332.87
4979,4198.77,0.8433,80130.90,84329.68
4980,4199.42,0.8433,80126.31,84325.73
4981,4200.69,0.8433,80133.49,84334.17
4982,4201.33,0.8433,80128.84,84330.17
4983,4202.00,0.8433,80124.73,84326.74
4984,4202.65,0.8432,80120.11,84322.76
4985,4203.89,0.8433,80126.82,84330.70
4986,4204.52,0.8433,80122.07,84326.60
4987,4205.19,0.8432,80117.88,84323.07
4988,4205.83,0.8432,80113.05,84318.87
4989,4207.13,0.8433,80120.92,84328.05
4990,4207.78,0.8432,80116.45,84324.23
4991,4208.45,0.8432,80112.27,84320.72
4992,4209.08,0.8432,80107.41,84316.49
4993,4210.36,0.8433,80114.91,84325.27
4994,4211.01,0.8432,80110.35,84321.36
4995,4211.66,0.8432,80105.91,84317.58
4996,4212.28,0.8431,80100.84,84313.12
4997,4213.59,0.8432,80108.72,84322.31
4998,4214.24,0.8432,80104.32,84318.56
4999,4214.91,0.8431,80100.06,84314.97
5000,4216.20,0.8432,80107.71,84323.91
5001,4216.85,0.8432,80103.28,84320.13
5002,4217.48,0.8432,80098.37,84315.85
5003,4218.15,0.8431,80094.20,84312.35
5004,4219.44,0.8432,80101.91,84321.35
5005,4220.10,0.8432,80097.56,84317.66
5006,4220.77,0.8431,80093.45,84314.22
5007,4221.42,0.8431,80088.92,84310.33
5008,4222.67,0.8432,80095.88,84318.55
5009,4223.33,0.8431,80091.44,84314.76
5010,4223.99,0.8431,80087.20,84311.19
5011,4224.67,0.8431,80083.31,84307.98
5012,4225.94,0.8432,80090.57,84316.52
5013,4226.60,0.8431,80086.16,84312.76
5014,4227.27,0.8431,80082.01,84309.28
5015,4227.92,0.8431,80077.48,84305.39
5016,4229.17,0.8431,80084.40,84313.57
5017,4229.85,0.8431,80080.57,84310.43
5018,4230.54,0.8431,80076.67,84307.21
5019,4231.17,0.8430,80071.91,84303.08
5020,4232.45,0.8431,80079.26,84311.71
5021,4233.10,0.8431,80074.78,84307.88
5022,4233.77,0.8430,80070.60,84304.36
5023,4234.41,0.8430,80065.97,84300.38
5024,4235.68,0.8431,80073.20,84308.88
5025,4236.34,0.8431,80068.89,84305.23
5026,4236.99,0.8430,80064.48,84301.47
5027,4237.63,0.8430,80059.85,84297.48
5028,4238.94,0.8431,80067.70,84306.64
5029,4239.59,0.8430,80063.21,84302.80
5030,4240.27,0.8430,80059.29,84299.56
5031,4240.89,0.8430,80054.24,84295.13
5032,4242.18,0.8430,80061.84,84304.02
5033,4242.83,0.8430,80057.35,84300.18
5034,4243.48,0.8430,80052.88,84296.35
5035,4244.11,0.8429,80048.13,84292.24
5036,4245.42,0.8430,80055.96,84301.38
5037,4246.07,0.8430,80051.48,84297.55
5038,4246.75,0.8429,80047.53,84294.27
5039,4247.37,0.8429,80042.53,84289.90
5040,4248.64,0.8430,80049.86,84298.51
5041,4249.30,0.8429,80045.45,84294.75
5042,4249.96,0.8429,80041.15,84291.11
5043,4251.19,0.8430,80047.71,84298.90
5044,4251.84,0.8430,80043.20,84295.04
5045,4252.50,0.8429,80038.94,84291.45
5046,4253.20,0.8429,80035.38,84288.58
5047,4254.48,0.8430,80042.72,84297.20
5048,4255.14,0.8429,80038.53,84293.68
5049,4255.81,0.8429,80034.31,84290.12
5050,4256.47,0.8429,80030.12,84286.59
5051,4257.75,0.8430,80037.38,84295.13
5052,4258.41,0.8429,80033.08,84291.49
5053,4259.07,0.8429,80028.82,84287.89
5054,4259.71,0.8428,80024.29,84284.00
5055,4260.98,0.8429,80031.39,84292.37
5056,4261.65,0.8429,80027.22,84288.87
5057,4262.32,0.8429,80023.13,84285.45
5058,4262.97,0.8428,80018.70,84281.67
5059,4264.21,0.8429,80025.35,84289.56
5060,4264.87,0.8429,80021.13,84286.00
5061,4265.53,0.8428,80016.86,84282.39
5062,4266.19,0.8428,80012.59,84278.78
5063,4267.48,0.8429,80020.17,84287.66
5064,4268.13,0.8428,80015.61,84283.74
5065,4268.80,0.8428,80011.49,84280.29
5066,4269.44,0.8428,80006.96,84276.40
5067,4270.71,0.8428,80014.01,84284.71
5068,4271.37,0.8428,80009.76,84281.13
5069,4272.04,0.8428,80005.68,84277.71
5070,4272.67,0.8427,80000.92,84273.60
5071,4273.97,0.8428,80008.67,84282.64
5072,4274.62,0.8428,80004.22,84278.84
5073,4275.27,0.8428,79999.74,84275.01
5074,4275.92,0.8427,79995.18,84271.10
5075,4277.17,0.8428,80002.04,84279.21
5076,4277.82,0.8428,79997.67,84275.49
5077,4278.49,0.8427,79993.46,84271.95
5078,4279.12,0.8427,79988.75,84267.87
5079,4280.42,0.8428,79996.42,84276.84
5080,4281.08,0.8427,79992.08,84273.15
5081,4281.74,0.8427,79987.91,84269.65
5082,4282.40,0.8427,79983.59,84265.99
5083,4283.68,0.8427,79991.04,84274.72
5084,4284.35,0.8427,79986.82,84271.16
