iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
14030,653.60,0.0466,4004.96,4658.56
14031,654.38,0.0466,4009.41,4663.79
14032,655.76,0.0467,4017.56,4673.32
14033,656.51,0.0468,4021.85,4678.36
14034,657.30,0.0468,4026.32,4683.62
14035,658.05,0.0469,4030.58,4688.63
14036,659.42,0.0470,4038.63,4698.05
14037,660.18,0.0470,4042.96,4703.13
14038,660.95,0.0471,4047.32,4708.27
14039,661.71,0.0471,4051.63,4713.34
14040,663.07,0.0472,4059.68,4722.76
14041,663.85,0.0473,4064.10,4727.95
14042,664.64,0.0473,4068.56,4733.20
14043,665.41,0.0474,4072.98,4738.39
14044,666.77,0.0475,4080.93,4747.70
14045,667.56,0.0475,4085.47,4753.03
14046,668.30,0.0476,4089.67,4757.97
14047,669.05,0.0476,4093.92,4762.97
14048,670.48,0.0477,4102.30,4772.78
14049,671.25,0.0478,4106.66,4777.91
14050,672.00,0.0478,4110.95,4782.95
14051,672.76,0.0479,4115.20,4787.96
14052,674.12,0.0480,4123.23,4797.36
14053,674.90,0.0480,4127.61,4802.50
14054,675.67,0.0481,4132.02,4807.69
14055,677.02,0.0482,4139.91,4816.93
14056,677.79,0.0482,4144.31,4822.10
14057,678.57,0.0483,4148.73,4827.31
14058,679.34,0.0483,4153.06,4832.40
14059,680.71,0.0484,4161.11,4841.82
14060,681.47,0.0485,4165.41,4846.88
14061,682.25,0.0485,4169.85,4852.11
14062,683.04,0.0486,4174.30,4857.34
14063,684.45,0.0487,4182.57,4867.01
14064,685.21,0.0487,4186.89,4872.10
14065,686.01,0.0488,4191.39,4877.40
14066,686.77,0.0488,4195.74,4882.51
14067,688.13,0.0489,4203.65,4891.77
14068,688.89,0.0490,4207.99,4896.88
14069,689.65,0.0490,4212.29,4901.95
14070,690.40,0.0491,4216.52,4906.93
14071,691.78,0.0492,4224.55,4916.32
14072,692.57,0.0492,4229.08,4921.65
14073,693.34,0.0493,4233.41,4926.75
14074,694.10,0.0493,4237.69,4931.79
14075,695.48,0.0494,4245.77,4941.25
14076,696.25,0.0495,4250.14,4946.40
14077,697.01,0.0495,4254.38,4951.39
14078,697.77,0.0496,4258.66,4956.43
14079,699.13,0.0497,4266.62,4965.75
14080,699.89,0.0497,4270.91,4970.80
14081,700.67,0.0498,4275.31,4975.98
14082,701.43,0.0498,4279.59,4981.02
14083,702.81,0.0499,4287.65,4990.45
14084,703.58,0.0500,4291.99,4995.57
14085,704.34,0.0500,4296.31,5000.65
14086,705.07,0.0501,4300.42,5005.50
14087,706.48,0.0502,4308.65,5015.14
14088,707.25,0.0502,4313.00,5020.26
14089,708.01,0.0503,4317.23,5025.24
14090,708.75,0.0503,4321.39,5030.13
14091,710.14,0.0504,4329.51,5039.65
14092,710.94,0.0504,4334.03,5044.97
14093,711.72,0.0505,4338.46,5050.18
14094,712.46,0.0506,4342.63,5055.09
14095,713.89,0.0506,4350.96,5064.85
14096,714.67,0.0507,4355.33,5070.00
14097,715.43,0.0508,4359.60,5075.03
14098,716.80,0.0508,4367.63,5084.43
14099,717.58,0.0509,4372.03,5089.61
14100,718.37,0.0509,4376.46,5094.83
14101,719.15,0.0510,4380.81,5099.96
14102,720.50,0.0511,4388.71,5109.21
14103,721.29,0.0511,4393.14,5114.43
14104,722.06,0.0512,4397.49,5119.56
14105,722.83,0.0512,4401.79,5124.61
14106,724.20,0.0513,4409.76,5133.95
14107,724.94,0.0514,4413.90,5138.84
14108,725.71,0.0514,4418.28,5144.00
14109,726.49,0.0515,4422.64,5149.14
14110,727.86,0.0516,4430.62,5158.49
14111,728.62,0.0516,4434.90,5163.52
14112,729.38,0.0517,4439.12,5168.50
14113,730.14,0.0517,4443.42,5173.56
14114,731.53,0.0518,4451.46,5182.98
14115,732.29,0.0519,4455.76,5188.06
14116,733.06,0.0519,4460.07,5193.13
14117,733.82,0.0520,4464.29,5198.10
14118,735.19,0.0521,4472.26,5207.45
14119,735.95,0.0521,4476.56,5212.51
14120,736.73,0.0522,4480.88,5217.61
14121,737.46,0.0522,4484.98,5222.44
14122,738.88,0.0523,4493.21,5232.09
14123,739.65,0.0524,4497.53,5237.17
14124,740.41,0.0524,4501.81,5242.22
14125,741.17,0.0525,4506.03,5247.19
14126,742.56,0.0526,4514.14,5256.71
14127,743.33,0.0526,4518.47,5261.80
14128,744.11,0.0527,4522.81,5266.92
14129,744.86,0.0527,4527.00,5271.86
14130,746.25,0.0528,4535.04,5281.29
14131,747.02,0.0529,4539.35,5286.36
14132,747.79,0.0529,4543.68,5291.47
14133,748.53,0.0530,4547.77,5296.30
14134,749.96,0.0531,4556.13,5306.09
14135,750.74,0.0531,4560.45,5311.18
14136,751.52,0.0532,4564.81,5316.32
14137,752.90,0.0533,4572.81,5325.71
14138,753.66,0.0533,4577.06,5330.72
14139,754.40,0.0534,4581.23,5335.63
14140,755.17,0.0534,4585.52,5340.70
14141,756.57,0.0535,4593.60,5350.17
14142,757.32,0.0536,4597.77,5355.08
14143,758.10,0.0536,4602.16,5360.26
14144,758.85,0.0537,4606.34,5365.20
14145,760.21,0.0537,4614.17,5374.38
14146,760.95,0.0538,4618.32,5379.27
14147,761.72,0.0538,4622.60,5384.32
14148,762.48,0.0539,4626.86,5389.35
14149,763.83,0.0540,4634.67,5398.51
14150,764.60,0.0540,4638.96,5403.57
14151,765.38,0.0541,4643.29,5408.67
14152,766.14,0.0541,4647.49,5413.62
14153,767.51,0.0542,4655.41,5422.92
14154,768.27,0.0543,4659.69,5427.97
14155,769.04,0.0543,4663.96,5433.00
14156,769.79,0.0544,4668.09,5437.88
14157,771.15,0.0545,4676.01,5447.16
14158,771.93,0.0545,4680.30,5452.22
14159,772.71,0.0546,4684.68,5457.39
14160,773.46,0.0546,4688.84,5462.31
14161,774.83,0.0547,4696.75,5471.58
14162,775.61,0.0548,4701.06,5476.67
14163,776.38,0.0548,4705.34,5481.72
14164,777.13,0.0549,4709.55,5486.69
14165,778.53,0.0550,4717.60,5496.13
14166,779.31,0.0550,4721.99,5501.30
14167,780.08,0.0551,4726.21,5506.29
14168,780.83,0.0551,4730.37,5511.19
14169,782.21,0.0552,4738.34,5520.55
14170,782.99,0.0553,4742.73,5525.72
14171,783.81,0.0553,4747.25,5531.05
14172,784.55,0.0554,4751.34,5535.88
14173,785.94,0.0555,4759.40,5545.34
14174,786.70,0.0555,4763.58,5550.27
14175,787.49,0.0556,4767.99,5555.48
14176,788.23,0.0556,4772.10,5560.33
14177,789.57,0.0557,4779.83,5569.40
14178,790.35,0.0557,4784.15,5574.51
14179,791.13,0.0558,4788.49,5579.62
14180,792.53,0.0559,4796.51,5589.04
14181,793.30,0.0559,4800.83,5594.13
14182,794.10,0.0560,4805.22,5599.32
14183,794.86,0.0560,4809.45,5604.31
14184,796.22,0.0561,4817.32,5613.54
14185,796.98,0.0562,4821.46,5618.44
14186,797.76,0.0562,4825.79,5623.55
14187,798.52,0.0563,4830.04,5628.57
14188,799.88,0.0564,4837.83,5637.71
14189,800.64,0.0564,4842.01,5642.65
14190,801.43,0.0565,4846.39,5647.82
14191,802.16,0.0565,4850.44,5652.60
14192,803.53,0.0566,4858.35,5661.88
14193,804.30,0.0567,4862.61,5666.91
14194,805.09,0.0567,4866.95,5672.04
14195,805.85,0.0568,4871.14,5676.98
14196,807.20,0.0569,4878.92,5686.12
14197,807.96,0.0569,4883.13,5691.10
14198,808.73,0.0570,4887.37,5696.10
14199,809.49,0.0570,4891.57,5701.06
14200,810.86,0.0571,4899.41,5710.26
14201,811.63,0.0572,4903.65,5715.27
14202,812.40,0.0572,4907.89,5720.29
14203,813.14,0.0573,4912.02,5725.16
14204,814.53,0.0573,4920.01,5734.55
14205,815.28,0.0574,4924.13,5739.42
14206,816.06,0.0574,4928.44,5744.51
14207,816.82,0.0575,4932.62,5749.44
14208,818.21,0.0576,4940.58,5758.79
14209,818.97,0.0576,4944.80,5763.78
14210,819.72,0.0577,4948.92,5768.65
14211,820.47,0.0577,4953.04,5773.51
14212,821.83,0.0578,4960.85,5782.68
14213,822.63,0.0579,4965.21,5787.84
14214,823.39,0.0579,4969.44,5792.84
14215,824.13,0.0580,4973.51,5797.64
14216,825.53,0.0581,4981.49,5807.02
14217,826.30,0.0581,4985.73,5812.03
14218,827.06,0.0582,4989.96,5817.02
14219,827.82,0.0582,4994.09,5821.90
14220,829.22,0.0583,5002.12,5831.34
14221,829.98,0.0584,5006.35,5836.33
14222,830.75,0.0584,5010.56,5841.31
14223,832.12,0.0585,5018.40,5850.52
14224,832.89,0.0586,5022.63,5855.52
14225,833.65,0.0586,5026.82,5860.47
14226,834.41,0.0587,5030.97,5865.38
14227,835.77,0.0587,5038.74,5874.50
14228,836.53,0.0588,5042.92,5879.45
14229,837.29,0.0588,5047.12,5884.42
14230,838.09,0.0589,5051.49,5889.58
14231,839.47,0.0590,5059.42,5898.89
14232,840.24,0.0590,5063.66,5903.91
14233,841.01,0.0591,5067.87,5908.88
14234,841.78,0.0591,5072.11,5913.90
14235,843.16,0.0592,5080.01,5923.17
14236,843.93,0.0593,5084.24,5928.17
14237,844.71,0.0593,5088.47,5933.17
14238,845.47,0.0594,5092.63,5938.10
14239,846.83,0.0595,5100.44,5947.27
14240,847.62,0.0595,5104.76,5952.38
14241,848.40,0.0596,5109.03,5957.42
14242,849.14,0.0596,5113.11,5962.26
14243,850.54,0.0597,5121.10,5971.65
14244,851.32,0.0598,5125.39,5976.72
14245,852.09,0.0598,5129.59,5981.68
14246,852.84,0.0599,5133.70,5986.54
14247,854.26,0.0600,5141.84,5996.10
14248,855.06,0.0600,5146.21,6001.27
14249,855.86,0.0601,5150.57,6006.43
14250,856.63,0.0601,5154.78,6011.41
14251,858.04,0.0602,5162.85,6020.89
14252,858.79,0.0603,5166.99,6025.78
14253,859.56,0.0603,5171.17,6030.73
14254,860.30,0.0604,5175.21,6035.51
14255,861.71,0.0604,5183.24,6044.95
14256,862.49,0.0605,5187.54,6050.03
14257,863.26,0.0606,5191.76,6055.02
14258,864.01,0.0606,5195.83,6059.84
14259,865.43,0.0607,5203.94,6069.37
14260,866.21,0.0607,5208.22,6074.44
14261,867.02,0.0608,5212.64,6079.65
14262,868.40,0.0609,5220.50,6088.90
14263,869.21,0.0609,5224.92,6094.13
14264,869.98,0.0610,5229.12,6099.10
14265,870.78,0.0610,5233.54,6104.33
14266,872.18,0.0611,5241.49,6113.67
14267,872.95,0.0612,5245.70,6118.65
14268,873.71,0.0612,5249.88,6123.59
14269,874.50,0.0613,5254.15,6128.65
14270,875.86,0.0614,5261.94,6137.80
14271,876.63,0.0614,5266.12,6142.76
14272,877.38,0.0615,5270.21,6147.59
14273,878.14,0.0615,5274.32,6152.46
14274,879.52,0.0616,5282.19,6161.72
14275,880.29,0.0617,5286.39,6166.69
14276,881.07,0.0617,5290.65,6171.72
14277,881.85,0.0618,5294.89,6176.74
14278,883.22,0.0619,5302.65,6185.86
14279,884.02,0.0619,5307.05,6191.08
14280,884.80,0.0620,5311.31,6196.11
14281,885.59,0.0620,5315.56,6201.15
14282,886.99,0.0621,5323.53,6210.51
14283,887.77,0.0622,5327.80,6215.57
14284,888.56,0.0622,5332.10,6220.66
14285,889.32,0.0623,5336.25,6225.58
14286,890.71,0.0623,5344.11,6234.82
14287,891.48,0.0624,5348.32,6239.80
14288,892.24,0.0624,5352.43,6244.67
14289,892.98,0.0625,5356.47,6249.45
14290,894.39,0.0626,5364.49,6258.88
14291,895.19,0.0626,5368.83,6264.02
14292,895.95,0.0627,5372.92,6268.86
14293,896.72,0.0627,5377.11,6273.83
14294,898.08,0.0628,5384.82,6282.89
14295,898.88,0.0629,5389.17,6288.04
14296,899.67,0.0629,5393.49,6293.16
14297,900.41,0.0630,5397.51,6297.93
14298,901.83,0.0631,5405.58,6307.41
14299,902.60,0.0631,5409.72,6312.32
14300,903.37,0.0632,5413.90,6317.27
14301,904.10,0.0632,5417.86,6321.97
14302,905.50,0.0633,5425.80,6331.30
14303,906.29,0.0634,5430.05,6336.34
14304,907.05,0.0634,5434.17,6341.22
14305,908.40,0.0635,5441.80,6350.20
14306,909.16,0.0636,5445.91,6355.06
14307,909.92,0.0636,5450.07,6360.00
14308,910.67,0.0636,5454.11,6364.79
14309,912.04,0.0637,5461.88,6373.92
14310,912.82,0.0638,5466.08,6378.90
14311,913.59,0.0638,5470.24,6383.83
14312,914.34,0.0639,5474.31,6388.66
14313,915.71,0.0640,5482.04,6397.75
14314,916.47,0.0640,5486.12,6402.58
14315,917.23,0.0641,5490.24,6407.47
14316,917.99,0.0641,5494.32,6412.31
14317,919.38,0.0642,5502.23,6421.62
14318,920.17,0.0643,5506.52,6426.70
14319,920.96,0.0643,5510.75,6431.71
14320,921.73,0.0644,5514.96,6436.69
14321,923.11,0.0645,5522.74,6445.85
14322,923.91,0.0645,5527.05,6450.96
14323,924.69,0.0646,5531.29,6455.98
14324,925.46,0.0646,5535.44,6460.90
14325,926.86,0.0647,5543.35,6470.21
14326,927.64,0.0648,5547.61,6475.25
14327,928.45,0.0648,5551.96,6480.41
14328,929.21,0.0649,5556.07,6485.28
14329,930.60,0.0649,5563.90,6494.50
14330,931.38,0.0650,5568.15,6499.53
14331,932.16,0.0650,5572.33,6504.49
14332,932.89,0.0651,5576.27,6509.17
14333,934.25,0.0652,5583.95,6518.21
14334,935.05,0.0652,5588.22,6523.27
14335,935.81,0.0653,5592.34,6528.16
14336,936.56,0.0653,5596.36,6532.92
14337,937.97,0.0654,5604.31,6542.27
14338,938.74,0.0655,5608.49,6547.23
14339,939.53,0.0655,5612.77,6552.30
14340,940.28,0.0656,5616.74,6557.01
14341,941.67,0.0657,5624.64,6566.31
14342,942.45,0.0657,5628.80,6571.24
14343,943.23,0.0658,5633.00,6576.22
14344,943.96,0.0658,5636.89,6580.84
14345,945.37,0.0659,5644.84,6590.21
14346,946.11,0.0659,5648.85,6594.97
14347,946.87,0.0660,5652.93,6599.81
14348,948.23,0.0661,5660.58,6608.81
14349,949.00,0.0661,5664.70,6613.70
14350,949.75,0.0662,5668.75,6618.50
14351,950.54,0.0662,5672.94,6623.48
14352,951.90,0.0663,5680.61,6632.51
14353,952.66,0.0664,5684.68,6637.34
14354,953.43,0.0664,5688.81,6642.24
14355,954.21,0.0665,5693.00,6647.21
14356,955.58,0.0666,5700.71,6656.28
14357,956.36,0.0666,5704.90,6661.26
14358,957.15,0.0667,5709.14,6666.29
14359,957.93,0.0667,5713.37,6671.30
14360,959.30,0.0668,5721.04,6680.33
14361,960.11,0.0669,5725.40,6685.51
14362,960.88,0.0669,5729.53,6690.40
14363,961.64,0.0670,5733.62,6695.26
14364,963.01,0.0670,5741.32,6704.33
14365,963.77,0.0671,5745.40,6709.17
14366,964.57,0.0671,5749.67,6714.23
14367,965.35,0.0672,5753.86,6719.21
14368,966.75,0.0673,5761.72,6728.46
14369,967.53,0.0673,5765.90,6733.43
14370,968.30,0.0674,5770.07,6738.38
14371,969.07,0.0674,5774.14,6743.21
14372,970.44,0.0675,5781.85,6752.29
14373,971.23,0.0676,5786.07,6757.30
14374,972.03,0.0676,5790.36,6762.39
14375,972.77,0.0677,5794.34,6767.11
14376,974.18,0.0678,5802.24,6776.42
14377,974.97,0.0678,5806.51,6781.49
14378,975.75,0.0679,5810.65,6786.40
14379,976.51,0.0679,5814.69,6791.20
14380,977.92,0.0680,5822.66,6800.58
14381,978.70,0.0681,5826.84,6805.54
14382,979.50,0.0681,5831.12,6810.62
14383,980.27,0.0682,5835.23,6815.50
14384,981.70,0.0682,5843.26,6824.96
14385,982.48,0.0683,5847.43,6829.92
14386,983.27,0.0683,5851.61,6834.88
14387,984.66,0.0684,5859.45,6844.11
14388,985.47,0.0685,5863.76,6849.22
14389,986.26,0.0685,5868.03,6854.30
14390,987.04,0.0686,5872.19,6859.24
14391,988.44,0.0687,5880.01,6868.45
14392,989.22,0.0687,5884.19,6873.41
14393,989.99,0.0688,5888.31,6878.31
14394,990.77,0.0688,5892.42,6883.19
14395,992.15,0.0689,5900.20,6892.36
14396,992.93,0.0690,5904.31,6897.23
14397,993.71,0.0690,5908.48,6902.19
14398,994.49,0.0691,5912.63,6907.12
14399,995.87,0.0692,5920.35,6916.21
14400,996.64,0.0692,5924.45,6921.09
14401,997.42,0.0693,5928.64,6926.06
14402,998.19,0.0693,5932.70,6930.88
14403,999.58,0.0694,5940.51,6940.09
14404,1000.36,0.0694,5944.63,6944.98
14405,1001.16,0.0695,5948.95,6950.11
14406,1001.97,0.0696,5953.23,6955.20
14407,1003.34,0.0696,5960.89,6964.22
14408,1004.12,0.0697,5965.07,6969.20
14409,1004.91,0.0697,5969.27,6974.18
14410,1005.68,0.0698,5973.38,6979.06
14411,1007.09,0.0699,5981.23,6988.32
14412,1007.87,0.0699,5985.41,6993.29
14413,1008.67,0.0700,5989.64,6998.31
14414,1009.43,0.0700,5993.71,7003.15
14415,1010.84,0.0701,6001.60,7012.44
14416,1011.62,0.0702,6005.70,7017.31
14417,1012.39,0.0702,6009.83,7022.23
14418,1013.15,0.0703,6013.86,7027.01
14419,1014.54,0.0704,6021.57,7036.11
14420,1015.32,0.0704,6025.71,7041.02
14421,1016.09,0.0705,6029.84,7045.94
14422,1016.84,0.0705,6033.75,7050.59
14423,1018.22,0.0706,6041.45,7059.66
14424,1018.99,0.0706,6045.53,7064.52
14425,1019.75,0.0707,6049.60,7069.35
14426,1020.49,0.0707,6053.49,7073.98
14427,1021.88,0.0708,6061.26,7083.14
14428,1022.65,0.0709,6065.30,7087.95
14429,1023.42,0.0709,6069.37,7092.79
14430,1024.77,0.0710,6076.92,7101.69
14431,1025.56,0.0711,6081.11,7106.68
14432,1026.33,0.0711,6085.14,7111.47
14433,1027.12,0.0712,6089.35,7116.47
14434,1028.49,0.0713,6097.00,7125.49
14435,1029.26,0.0713,6101.05,7130.31
14436,1030.03,0.0714,6105.15,7135.18
14437,1030.82,0.0714,6109.28,7140.09
14438,1032.19,0.0715,6116.93,7149.12
14439,1032.96,0.0715,6121.00,7153.96
14440,1033.74,0.0716,6125.10,7158.83
14441,1034.52,0.0716,6129.22,7163.74
14442,1035.88,0.0717,6136.78,7172.66
14443,1036.63,0.0718,6140.77,7177.40
14444,1037.43,0.0718,6145.00,7182.42
14445,1038.19,0.0719,6149.01,7187.21
14446,1039.57,0.0720,6156.68,7196.25
14447,1040.35,0.0720,6160.81,7201.16
14448,1041.13,0.0721,6164.92,7206.06
14449,1041.91,0.0721,6169.07,7210.98
14450,1043.29,0.0722,6176.74,7220.03
14451,1044.07,0.0722,6180.80,7224.86
14452,1044.84,0.0723,6184.87,7229.71
14453,1045.59,0.0723,6188.85,7234.45
14454,1047.00,0.0724,6196.69,7243.69
14455,1047.79,0.0725,6200.84,7248.63
14456,1048.57,0.0725,6204.99,7253.56
14457,1049.35,0.0726,6209.08,7258.43
14458,1050.77,0.0727,6217.00,7267.77
14459,1051.56,0.0727,6221.14,7272.70
14460,1052.33,0.0728,6225.22,7277.56
14461,1053.11,0.0728,6229.28,7282.38
14462,1054.50,0.0729,6237.02,7291.52
14463,1055.26,0.0730,6241.04,7296.31
14464,1056.05,0.0730,6245.21,7301.26
14465,1056.80,0.0731,6249.12,7305.92
14466,1058.19,0.0731,6256.81,7314.99
14467,1058.97,0.0732,6260.90,7319.87
14468,1059.74,0.0732,6264.97,7324.71
14469,1060.50,0.0733,6268.95,7329.45
14470,1061.91,0.0734,6276.78,7338.69
14471,1062.67,0.0734,6280.80,7343.48
14472,1063.44,0.0735,6284.84,7348.28
14473,1064.79,0.0736,6292.28,7357.07
14474,1065.57,0.0736,6296.42,7361.99
14475,1066.34,0.0737,6300.44,7366.79
14476,1067.13,0.0737,6304.61,7371.74
14477,1068.49,0.0738,6312.13,7380.63
14478,1069.28,0.0739,6316.25,7385.52
14479,1070.07,0.0739,6320.45,7390.53
14480,1070.85,0.0740,6324.55,7395.41
14481,1072.23,0.0740,6332.18,7404.42
14482,1073.04,0.0741,6336.41,7409.45
14483,1073.83,0.0741,6340.56,7414.39
14484,1074.60,0.0742,6344.65,7419.25
14485,1075.96,0.0743,6352.16,7428.13
14486,1076.74,0.0743,6356.25,7432.99
14487,1077.52,0.0744,6360.34,7437.86
14488,1078.28,0.0744,6364.32,7442.61
14489,1079.67,0.0745,6371.98,7451.64
14490,1080.45,0.0746,6376.05,7456.49
14491,1081.23,0.0746,6380.19,7461.42
14492,1081.98,0.0747,6384.04,7466.02
14493,1083.37,0.0748,6391.78,7475.16
14494,1084.15,0.0748,6395.82,7479.96
14495,1084.92,0.0748,6399.85,7484.77
14496,1085.67,0.0749,6403.78,7489.45
14497,1087.06,0.0750,6411.47,7498.53
14498,1087.84,0.0750,6415.54,7503.38
14499,1088.62,0.0751,6419.60,7508.21
14500,1089.36,0.0751,6423.45,7512.81
14501,1090.77,0.0752,6431.29,7522.06
14502,1091.55,0.0753,6435.32,7526.86
14503,1092.32,0.0753,6439.36,7531.68
14504,1093.09,0.0754,6443.36,7536.44
14505,1094.46,0.0755,6450.92,7545.38
14506,1095.24,0.0755,6455.00,7550.24
14507,1096.01,0.0756,6459.02,7555.03
14508,1096.75,0.0756,6462.89,7559.64
14509,1098.15,0.0757,6470.60,7568.75
14510,1098.92,0.0757,6474.60,7573.52
14511,1099.69,0.0758,6478.64,7578.33
14512,1101.08,0.0759,6486.27,7587.35
14513,1101.87,0.0759,6490.42,7592.29
14514,1102.64,0.0760,6494.41,7597.05
14515,1103.40,0.0760,6498.42,7601.82
14516,1104.78,0.0761,6506.00,7610.78
14517,1105.56,0.0762,6510.08,7615.64
14518,1106.34,0.0762,6514.14,7620.48
14519,1107.09,0.0763,6518.04,7625.13
14520,1108.47,0.0763,6525.60,7634.06
14521,1109.23,0.0764,6529.56,7638.79
14522,1110.01,0.0764,6533.61,7643.61
14523,1110.77,0.0765,6537.57,7648.34
14524,1112.16,0.0766,6545.22,7657.37
14525,1112.94,0.0766,6549.29,7662.23
14526,1113.72,0.0767,6553.39,7667.11
14527,1114.48,0.0767,6557.28,7671.76
14528,1115.81,0.0768,6564.63,7680.44
14529,1116.59,0.0769,6568.64,7685.23
14530,1117.35,0.0769,6572.61,7689.96
14531,1118.09,0.0769,6576.44,7694.53
14532,1119.48,0.0770,6584.04,7703.52
14533,1120.25,0.0771,6588.04,7708.29
14534,1121.01,0.0771,6592.04,7713.05
14535,1121.75,0.0772,6595.84,7717.59
14536,1123.09,0.0773,6603.19,7726.28
14537,1123.85,0.0773,6607.10,7730.94
14538,1124.61,0.0774,6611.07,7735.68
14539,1125.37,0.0774,6614.96,7740.33
14540,1126.74,0.0775,6622.48,7749.21
14541,1127.51,0.0775,6626.50,7754.01
14542,1128.26,0.0776,6630.40,7758.66
14543,1129.01,0.0776,6634.27,7763.29
14544,1130.41,0.0777,6641.96,7772.38
14545,1131.18,0.0778,6645.95,7777.13
14546,1131.95,0.0778,6649.89,7781.83
14547,1132.69,0.0779,6653.75,7786.45
14548,1134.13,0.0780,6661.66,7795.80
14549,1134.90,0.0780,6665.66,7800.57
14550,1135.68,0.0781,6669.71,7805.39
14551,1136.41,0.0781,6673.46,7809.87
14552,1137.82,0.0782,6681.17,7818.99
14553,1138.60,0.0782,6685.19,7823.79
14554,1139.38,0.0783,6689.23,7828.60
14555,1140.77,0.0784,6696.86,7837.63
14556,1141.56,0.0784,6700.97,7842.53
14557,1142.34,0.0785,6705.02,7847.36
14558,1143.10,0.0785,6708.96,7852.06
14559,1144.50,0.0786,6716.61,7861.11
14560,1145.27,0.0787,6720.57,7865.83
14561,1146.07,0.0787,6724.73,7870.80
14562,1146.84,0.0788,6728.75,7875.60
14563,1148.19,0.0788,6736.12,7884.31
14564,1148.96,0.0789,6740.06,7889.01
14565,1149.74,0.0789,6744.09,7893.83
14566,1150.51,0.0790,6748.07,7898.58
14567,1151.89,0.0791,6755.61,7907.50
14568,1152.66,0.0791,6759.62,7912.28
14569,1153.43,0.0792,6763.58,7917.01
14570,1154.20,0.0792,6767.53,7921.73
14571,1155.57,0.0793,6775.04,7930.60
14572,1156.33,0.0794,6778.97,7935.31
14573,1157.09,0.0794,6782.89,7939.98
14574,1157.87,0.0794,6786.89,7944.76
14575,1159.24,0.0795,6794.35,7953.59
14576,1160.00,0.0796,6798.32,7958.32
14577,1160.80,0.0796,6802.41,7963.20
14578,1161.56,0.0797,6806.35,7967.92
14579,1162.96,0.0798,6814.00,7976.96
14580,1163.72,0.0798,6817.89,7981.61
14581,1164.50,0.0799,6821.91,7986.41
14582,1165.24,0.0799,6825.71,7990.95
14583,1166.62,0.0800,6833.27,7999.90
14584,1167.40,0.0800,6837.24,8004.63
14585,1168.15,0.0801,6841.13,8009.29
14586,1168.90,0.0801,6844.94,8013.84
14587,1170.26,0.0802,6852.39,8022.65
14588,1171.05,0.0803,6856.43,8027.48
14589,1171.80,0.0803,6860.29,8032.09
14590,1172.55,0.0804,6864.09,8036.64
14591,1173.97,0.0805,6871.87,8045.84
14592,1174.74,0.0805,6875.83,8050.57
14593,1175.49,0.0806,6879.65,8055.14
14594,1176.23,0.0806,6883.46,8059.69
14595,1177.64,0.0807,6891.13,8068.77
14596,1178.41,0.0807,6895.13,8073.54
14597,1179.19,0.0808,6899.11,8078.30
14598,1180.58,0.0809,6906.70,8087.28
14599,1181.33,0.0809,6910.55,8091.88
14600,1182.11,0.0810,6914.52,8096.63
14601,1182.90,0.0810,6918.60,8101.50
14602,1184.26,0.0811,6926.03,8110.29
14603,1185.03,0.0811,6929.92,8114.95
14604,1185.81,0.0812,6933.96,8119.78
14605,1186.59,0.0812,6937.93,8124.52
14606,1187.97,0.0813,6945.46,8133.43
14607,1188.72,0.0814,6949.31,8138.03
14608,1189.50,0.0814,6953.29,8142.79
14609,1190.25,0.0815,6957.15,8147.41
14610,1191.63,0.0816,6964.66,8156.29
14611,1192.42,0.0816,6968.72,8161.14
14612,1193.21,0.0817,6972.76,8165.97
14613,1193.97,0.0817,6976.66,8170.63
14614,1195.35,0.0818,6984.12,8179.47
14615,1196.12,0.0818,6988.06,8184.18
14616,1196.91,0.0819,6992.10,8189.01
14617,1197.67,0.0819,6996.03,8193.70
14618,1199.06,0.0820,7003.56,8202.62
14619,1199.84,0.0821,7007.54,8207.37
14620,1200.63,0.0821,7011.60,8212.23
14621,1201.38,0.0822,7015.42,8216.79
14622,1202.78,0.0823,7023.03,8225.81
14623,1203.54,0.0823,7026.95,8230.49
14624,1204.33,0.0824,7030.97,8235.30
14625,1205.10,0.0824,7034.93,8240.03
14626,1206.50,0.0825,7042.53,8249.04
14627,1207.31,0.0825,7046.65,8253.96
14628,1208.10,0.0826,7050.69,8258.79
14629,1208.85,0.0826,7054.55,8263.40
14630,1210.26,0.0827,7062.17,8272.42
14631,1211.03,0.0828,7066.15,8277.18
14632,1211.82,0.0828,7070.15,8281.97
14633,1212.58,0.0829,7074.06,8286.64
14634,1213.98,0.0830,7081.66,8295.64
14635,1214.78,0.0830,7085.75,8300.53
14636,1215.55,0.0831,7089.66,8305.21
14637,1216.92,0.0831,7097.11,8314.03
14638,1217.75,0.0832,7101.33,8319.08
14639,1218.55,0.0832,7105.46,8324.01
14640,1219.35,0.0833,7109.53,8328.87
14641,1220.70,0.0834,7116.87,8337.58
14642,1221.47,0.0834,7120.78,8342.25
